frame,x_raw,y_raw,r,sig_raw,peak,mass,mean,std,A,x,y,sig_x,sig_y,phi,area,dist_err,sigx_to_sigraw,sigy_to_sigraw
0,380.0,325.0,4.0,4.0,114,5979,73.81481481481481,21.906710799481655,115.01507412908555,379.4888037799215,324.83860445175395,3.976645497223683,3.5133972656066086,0.4065917978164344,43.8928730230057,0.5360691172005502,0.9941613743059208,0.8783493164016521
0,380.0,275.0,2.0,2.0,146,2411,96.44,25.84117644380766,147.06681990794087,379.87910711224686,274.86134945373243,2.169953684167802,2.0261981217305247,-1.0986321529135596,13.81281659773635,0.18395397329111898,1.084976842083901,1.0130990608652624
0,341.0,525.0,3.0,3.0,181,6073,123.93877551020408,32.70674159006672,185.38539707829668,340.7245547742652,525.016487686051,3.0071725886622094,3.066775762612991,9.502544539668802,28.972785355395782,0.27593824702534503,1.0023908628874032,1.0222585875376635
0,340.0,475.0,3.0,3.0,112,3729,76.10204081632654,22.69338202366063,117.04861014852506,340.5519683013492,475.0941379214263,2.7415338680983212,3.2303173512106804,8.511598516009917,27.822021267464848,0.5599383483427076,0.9138446226994404,1.07677245040356
0,340.0,425.0,3.0,3.0,103,3458,70.57142857142857,19.71842606626128,106.55284846674994,340.3493508135623,425.1011703605888,3.1154314574725026,2.9113483183743987,2.5578199844629133,28.494578800126348,0.3637051454108231,1.0384771524908343,0.9704494394581329
0,340.0,375.0,3.0,3.0,124,3915,79.89795918367346,22.105724531432088,122.04151263487849,340.1766437178966,375.22219681595357,2.905312704279686,3.0019859616922537,15.200185004890995,27.400053630561448,0.28385635115711283,0.9684375680932287,1.0006619872307512
0,340.0,325.0,2.0,2.0,135,2233,89.32,24.378219787342964,136.6199890925243,340.0404606693051,325.2733691768865,2.1481926491748884,2.0467947015078467,0.3259916530278962,13.813298056380539,0.2763471958102962,1.0740963245874442,1.0233973507539234
0,340.0,275.0,3.0,3.0,142,4653,94.95918367346938,26.824417131331142,145.20009418364063,339.8097627405561,275.2605352754784,3.171120025055493,2.7643745322151503,-21.021048136569387,27.53971465026798,0.3225970313709158,1.057040008351831,0.9214581774050501
0,300.0,526.0,2.0,2.0,113,1960,78.4,23.11190169587955,119.03937329509789,300.5156371729099,525.5848544469071,2.101926118849482,2.2928495185808306,0.19357534660640996,15.140592544819073,0.6619875560305727,1.050963059424741,1.1464247592904153
0,300.0,475.0,3.0,3.0,176,5537,113.0,34.45434719765166,177.64547400799376,300.4765852914089,475.40125446224084,3.0063519170825734,2.7789450786860153,0.19571380265808921,26.246394558889204,0.6230077715851678,1.0021173056941912,0.9263150262286718
0,300.0,425.0,3.0,3.0,112,3298,67.3061224489796,21.453513181335616,109.62448184548022,300.32611780821145,424.84662821402054,2.666651880468346,2.8059088452495167,0.2639800511881218,23.506596632336752,0.36038275425881433,0.8888839601561154,0.9353029484165055
0,300.0,375.0,3.0,3.0,117,3842,78.40816326530613,20.846296952370356,117.58088250552701,300.0003133864726,375.2319981095272,2.953457468633997,3.093661772020653,-0.16175080733044322,28.70472725665273,0.23199832119062397,0.984485822877999,1.031220590673551
0,300.0,325.0,4.0,4.0,132,6275,77.46913580246914,25.247459923455587,126.67043071653292,299.7277599193719,325.2890561523148,3.4060708714365497,3.6031733388926317,0.47365714514558216,38.555710290609035,0.3970744523277973,0.8515177178591374,0.9007933347231579
0,300.0,275.0,4.0,4.0,159,7457,92.06172839506173,35.107364666160485,161.8178430798909,299.6592224960067,275.4014183071426,3.3169995095756675,3.202788635783189,-2.539226678579841,33.37517556094162,0.5265605041561071,0.8292498773939169,0.8006971589457973
1,500.0,524.0,4.0,4.0,166,8480,104.69135802469135,32.88162156018729,166.98649339984672,500.45286023650834,523.750771910418,3.4592486045577022,3.81052437538189,-3.2557465491515467,41.41106418718627,0.516911050807641,0.8648121511394256,0.9526310938454725
1,500.0,475.0,2.0,2.0,137,2447,97.88,24.0355070676697,141.69900008364465,500.2473091994221,474.5726050912548,2.4225473583356156,2.183274159759027,-1.8031800518892322,16.616150731783264,0.4937896800664481,1.2112736791678078,1.0916370798795134
1,500.0,423.0,4.0,4.0,159,7696,95.01234567901234,33.20698046025735,159.8545144570739,500.40867426345653,423.1483212740983,3.512151732018246,3.303204770955412,3.9141784097210004,36.446735904468305,0.43475723566362934,0.8780379330045615,0.825801192738853
1,500.0,375.0,3.0,3.0,207,6835,139.48979591836735,38.54767652225583,213.0828607524421,500.143377591162,375.00991062159784,2.8178808867160536,3.091091911571735,-0.005329533862910859,27.364305020898026,0.14371970660932773,0.9392936289053512,1.0303639705239116
1,500.0,324.0,4.0,4.0,137,6541,80.75308641975309,28.00772859130821,134.6745304282464,499.57584983598844,324.38371736380543,3.318114393086034,3.582318666931314,-0.44849017303656125,37.3426765717931,0.5719636150288114,0.8295285982715085,0.8955796667328285
1,499.0,275.0,2.0,2.0,110,1945,77.8,18.867962264113206,112.87540030897584,499.2214003487663,275.2096374555169,2.089208662668271,2.4637603125202365,3.467374737261996,16.1707493580125,0.3049032259413208,1.0446043313341355,1.2318801562601183
1,462.0,525.0,2.0,2.0,98,1702,68.08,17.36645041452052,99.95336231426143,461.5803787018424,525.0422685197386,2.122576758017513,2.374401114420088,0.15374613048550959,15.83315139878808,0.4217447825739769,1.0612883790087566,1.187200557210044
1,461.0,423.0,2.0,2.0,180,3033,121.32,31.866873081618788,182.91340286936665,460.7271379242658,422.97156166825556,2.0799895963977186,2.195932174387853,8.472656692545192,14.349274953038977,0.2743400282248223,1.0399947981988593,1.0979660871939265
1,460.0,474.0,3.5,3.5,130,5768,71.20987654320987,32.007219883584334,136.63684725997467,460.3088541886163,474.3052087767658,3.113517583436348,2.89184388555791,-0.06445095150568879,28.286293253985473,0.4342157381310814,0.8895764524103852,0.8262411101594028
1,460.0,375.0,3.0,3.0,205,6338,129.3469387755102,39.132194074417605,205.5065081389554,460.0812397965863,374.6946334171873,2.71836612238763,2.916079523818344,0.15728794559584797,24.903316333565083,0.31598837707755356,0.9061220407958767,0.972026507939448
1,460.0,324.0,2.0,2.0,120,2052,82.08,22.297838460263364,123.51238982648933,460.4322161865988,324.1722961213441,2.127369957443047,2.21511230191354,3.7013854843979206,14.804326123670817,0.46529215057663537,1.0636849787215235,1.10755615095677
1,460.0,275.0,2.0,2.0,127,2172,86.88,23.742485126877515,130.5466741804811,459.64156488042624,274.67948431132595,2.057006438944321,2.3182579039166655,5.408046496105293,14.981223149119334,0.480838893632839,1.0285032194721604,1.1591289519583328
1,420.0,425.0,4.0,4.0,192,9757,120.45679012345678,41.236460369080746,199.40273486145662,420.46619635597693,424.5931044604756,3.614071412290071,3.36527614670772,-0.30999939301331997,38.20914412081933,0.6187915823692269,0.9035178530725178,0.84131903667693
1,420.0,375.0,2.0,2.0,202,3432,137.28,36.371989222477225,206.00146599574518,420.0447658154531,375.4137160946082,2.132453646478664,2.2061381253645704,-9.013951790168035,14.77958270938821,0.4161309711750114,1.066226823239332,1.1030690626822852
1,420.0,325.0,2.0,2.0,99,1726,69.04,18.344437849113827,102.74552658522543,419.6330359207732,325.3449399738279,2.271287858990539,2.152712260624016,-0.001677682112115825,15.360594922371561,0.5036330221373129,1.1356439294952696,1.076356130312008
1,420.0,275.0,2.0,2.0,100,1684,67.36,19.92160636093385,103.6553095047486,420.2988644159786,274.45231793670183,1.9619618092441797,2.348393274432314,-6.596548338958217,14.474755945411514,0.6239195313474003,0.9809809046220899,1.174196637216157
1,419.0,526.0,3.0,3.0,113,3529,72.0204081632653,22.79230965534734,115.42849526309037,419.354185891228,526.0648027857592,2.590985851797179,3.03113242162455,0.189068627707496,24.67287872679608,0.36006533655312156,0.8636619505990596,1.0103774738748499
1,419.0,476.0,4.0,4.0,192,10013,123.61728395061728,39.50795134885596,199.7947606368682,419.3013365479569,475.9865731153971,3.719968742182393,3.402858619733264,-0.19840273753205362,39.76793762592937,0.30163553564645695,0.9299921855455983,0.850714654933316
1,381.0,476.0,4.0,4.0,190,9378,115.77777777777777,39.26170502514481,192.85487846373348,381.01661141765794,475.77810932964013,3.491200193766844,3.371802602168531,0.5842099254059561,36.98169114118382,0.22251159248308536,0.872800048441711,0.8429506505421327
1,381.0,425.0,2.0,2.0,161,2576,103.04,31.504260029399195,164.7487129128512,381.24225192433977,424.7667725827345,1.9617895132948457,2.0230607004019343,-2.8214835553019224,12.468413452027884,0.33627521914445063,0.9808947566474229,1.0115303502009672
1,380.0,525.0,3.0,3.0,185,5888,120.16326530612245,35.645274432072696,188.4880041333222,380.3970526499198,524.8057948452623,2.812773096277875,2.9285406813621737,-10.222478343601086,25.878305379225974,0.44200277027978235,0.937591032092625,0.9761802271207246
1,380.0,375.0,4.0,4.0,186,8820,108.88888888888889,39.8831626963894,188.13582106127149,379.90171434274066,374.58075138562384,3.26018242645531,3.357631427707419,2.385193545400243,34.389415630042116,0.4306152239287751,0.8150456066138275,0.8394078569268547
1,380.0,324.0,4.0,4.0,130,5986,73.90123456790124,27.999825809983573,130.113504623425,380.0037508207946,324.32575163810077,3.2803484815777164,3.1883309233809283,-2.9313993099196027,32.857403923800916,0.3257732315307193,0.8200871203944291,0.7970827308452321
1,380.0,275.0,2.5,2.5,137,2459,98.36,22.64487580005684,139.5835410173352,379.8661929776598,274.68943137074496,2.5937969836033083,2.1431570388603705,-0.11406353814612967,17.463844209898447,0.3381674033742846,1.0375187934413233,0.8572628155441482
1,342.0,475.0,3.5,3.5,122,5333,65.8395061728395,29.58038088141307,126.52326653200296,342.21152068565533,475.34546960779716,3.2997684672654395,2.7350972685424337,0.11282507308960356,28.353463443573517,0.40508054800449483,0.9427909906472685,0.7814563624406954
1,341.0,426.0,3.0,3.0,121,3844,78.44897959183673,24.55652473624948,124.73714061586418,340.57386270340754,426.3082170737244,2.7438891720785366,2.935676902372762,0.6238241933896317,25.306069383250826,0.525918967220575,0.9146297240261788,0.9785589674575873
1,341.0,376.0,3.0,3.0,149,4511,92.06122448979592,31.847473332813994,153.49955033340373,341.5083736616409,375.7501408371611,2.6195356742769533,2.7613289803322347,-0.9735818631205584,22.724395585434507,0.5664568660584409,0.8731785580923178,0.9204429934440782
1,340.0,525.0,3.0,3.0,212,6595,134.59183673469389,42.00093214094228,216.0852098381972,340.3842184281524,525.0998953470386,2.913716448720018,2.671232163961085,-0.04090222256295731,24.45168507895287,0.396992293239872,0.971238816240006,0.8904107213203617
1,340.0,326.0,2.0,2.0,126,2171,86.84,20.83589210953061,126.76092243591837,339.9269030891667,325.8685293540241,2.327156679758339,2.1303309681059814,3.607452924273552,15.574803541167364,0.15042502825893767,1.1635783398791695,1.0651654840529907
1,340.0,275.0,3.0,3.0,162,5003,102.10204081632654,33.1836232647661,165.48839000779304,340.2718139250601,274.63904356015377,2.894005991135651,2.64943707939313,-0.2834802819292682,24.088120142374365,0.45185435853053196,0.9646686637118836,0.8831456931310434
1,301.0,525.0,2.0,2.0,115,1984,79.36,19.347103142331154,116.40767124728873,300.8998691910528,525.1738141414867,2.2578389287134457,2.168750295393128,2.359716682423049,15.383401697960657,0.20059295770582208,1.1289194643567229,1.084375147696564
1,301.0,426.0,3.0,3.0,113,3735,76.22448979591837,21.08995825091662,115.1376985395993,300.6435730561151,425.6456380605326,3.1600139848774815,2.8924440257653843,8.69047517187789,28.714670730071035,0.5026057604825601,1.0533379949591606,0.9641480085884614
1,301.0,376.0,3.0,3.0,125,4003,81.6938775510204,23.794360574906815,127.07759380212075,301.22519165255187,376.2450189436733,2.9723861208494955,2.8106636861668677,1.9455801095749576,26.246051705457553,0.3327845596445588,0.9907953736164985,0.9368878953889559
1,301.0,277.0,4.0,4.0,168,8357,103.17283950617283,34.649493653670085,170.68183138597166,301.10688341630515,276.66364035747364,3.7120413467770086,3.2432126565113655,2.0949743102846554,37.821443819088486,0.35293324269827814,0.9280103366942521,0.8108031641278414
1,300.0,476.0,3.0,3.0,208,6473,132.10204081632654,40.791778332263696,211.39684764445732,299.72221124182664,476.1027462805204,2.8864639540746486,2.701252405988922,-0.08120529783667162,24.495210608200995,0.29618135040592514,0.9621546513582162,0.9004174686629739
1,300.0,324.0,4.0,4.0,147,7488,92.44444444444444,31.13173919306766,152.61902773722306,299.7744564730819,324.3950141217925,3.633141856001122,3.33938307245988,0.03831978282842073,38.115223373145234,0.4548692547866309,0.9082854640002805,0.83484576811497
2,501.0,424.0,4.0,4.0,151,7770,95.92592592592592,34.34709460919917,161.41921498088877,500.6500110397986,423.4883969766155,3.3519689117358955,3.504169794374257,-0.24354888035455846,36.9007332854389,0.6198628282120477,0.8379922279339739,0.8760424485935643
2,500.0,524.0,4.0,4.0,170,8749,108.01234567901234,33.93875887178329,172.4261243134666,499.99458978819956,523.5175492667676,3.6824384438676647,3.5581640510100287,33.558967767401256,41.163409180014554,0.48248106738839475,0.9206096109669162,0.8895410127525072
2,500.0,375.0,3.0,3.0,208,6784,138.44897959183675,39.39805300508415,213.07225823638652,500.2464944358808,375.32579446265464,2.873813909576721,3.0052236238551364,-0.3930356892553555,27.132218716690442,0.4085358476518423,0.9579379698589069,1.001741207951712
2,500.0,325.0,4.0,4.0,138,6749,83.32098765432099,30.95988131237571,144.0716450520386,499.6263744721023,324.78092490597936,3.485697357236202,3.1530778734374363,-3.4029772141215484,34.52822449961497,0.43311653387623783,0.8714243393090505,0.7882694683593591
2,499.0,473.0,2.5,2.5,134,2415,96.6,20.715211801958482,136.0049526306312,498.997467312792,473.1326579848934,2.4005204601432344,2.293189574582723,-3.4100067274597903,17.293991584020457,0.1326821595410275,0.9602081840572938,0.9172758298330892
2,499.0,275.0,2.5,2.5,114,2086,83.44,18.133019605129203,116.26007307960053,499.25972691456684,275.27884079441174,2.3113702580700317,2.5338122858359826,-3.5803731948292463,18.398983541567322,0.3810646385832442,0.9245481032280127,1.013524914334393
2,462.0,525.0,2.0,2.0,99,1737,69.48,17.426692170346037,101.13335732899685,462.2526852328635,524.6378930986093,2.368784167564651,2.1821056949138344,-0.6135439716459183,16.238695832023357,0.44155547210066326,1.1843920837823254,1.0910528474569172
2,461.0,424.0,2.0,2.0,173,3068,122.72,28.84235773996294,176.42289661201517,460.92733748253363,423.63974699103784,2.3551380360936283,2.2433278134967938,-3.4218053284738996,16.598123056543937,0.3675079208817699,1.1775690180468141,1.1216639067483969
2,461.0,375.0,3.0,3.0,176,5824,118.85714285714286,32.634025063371126,180.46523108704733,461.38852033780756,375.11074813575976,3.0853634797897365,2.89739488574875,-3.5316817334810433,28.08431894527182,0.40399653768858695,1.0284544932632456,0.9657982952495834
2,461.0,325.0,2.0,2.0,110,1858,74.32,19.90923403850585,112.00673145984051,460.63908595476954,325.0282553002248,2.2212722899631228,2.0827161815874518,-2.046928250590647,14.533886450975062,0.3620183835600186,1.1106361449815614,1.0413580907937259
2,460.0,473.0,3.5,3.5,140,5900,72.8395061728395,32.70121256864703,141.69132634718278,460.1121086694957,472.8554362952198,2.7945362028523277,3.114778961458057,0.048596834198506265,27.345561509363414,0.18293993144161835,0.7984389151006651,0.8899368461308734
2,459.0,275.0,2.5,2.5,127,2267,90.68,20.9183555759051,128.44955768877102,459.44890460324996,274.8566674825673,2.47483347374782,2.275112108789015,14.812778195681595,17.688811588179853,0.47123195283491126,0.989933389499128,0.9100448435156061
2,422.0,476.0,4.0,4.0,207,10073,124.35802469135803,45.33368971591271,213.33175120297125,421.63787960943927,476.30933535639923,3.388193962845033,3.294213590744401,3.5083106526811894,35.06468094439792,0.4762557505988742,0.8470484907112582,0.8235533976861003
2,421.0,275.0,2.0,2.0,93,1632,65.28,15.616709000298366,94.42225476575736,420.73316618676193,275.1223549789194,2.141250075795352,2.412222509061717,-14.664767560672836,16.226865248480877,0.2935490159301135,1.070625037897676,1.2061112545308585
2,420.0,425.0,4.0,4.0,193,9823,121.27160493827161,39.112693258933,196.60660216644712,419.87383932046407,424.87093549694714,3.5039012803733622,3.5693593029526847,1.418040649756692,39.29090227661727,0.18048313774214145,0.8759753200933406,0.8923398257381712
2,420.0,375.0,2.0,2.0,180,3101,124.04,32.912587257765075,184.47479577922948,420.48514401376053,375.0008795623013,2.1372482839574833,2.287444462713809,7.166931743861443,15.35873362651496,0.48514481107966245,1.0686241419787417,1.1437222313569044
2,420.0,326.0,2.0,2.0,99,1706,68.24,17.058206236295774,100.28604391697864,420.2881112106221,326.1660135862728,2.292106164566027,2.151866839461349,2.0683002334187224,15.495300215735929,0.3325185416082767,1.1460530822830135,1.0759334197306745
2,419.0,527.0,3.5,3.5,112,4817,59.46913580246913,26.450553178538506,114.64837780415706,418.8196143336758,526.7928446190049,2.8728309169594883,3.074164440886386,3.91252932195261,27.745147206947227,0.274685894232763,0.8208088334169966,0.8783326973961103
2,382.0,525.0,3.0,3.0,182,5795,118.26530612244898,34.46013698801587,183.46128761618087,381.5294348980971,524.9277167248422,2.8236309712473955,3.0124181964286723,3.597749226370745,26.722253021302386,0.47608443263396694,0.9412103237491318,1.0041393988095575
2,382.0,426.0,2.0,2.0,148,2478,99.12,25.200507931389,148.49244432384822,381.93888286927137,425.9771431163762,2.234820840022728,2.055220553077573,6.807244240078966,14.429491266912114,0.06525136624999917,1.117410420011364,1.0276102765387864
2,381.0,476.0,4.0,4.0,182,9007,111.19753086419753,37.933801908544595,185.50616574695994,380.8776051255134,475.895244710388,3.2762823761961144,3.5865487614410636,0.0739865469236672,36.91543055528174,0.16110299811698667,0.8190705940490286,0.8966371903602659
2,381.0,326.0,4.0,4.0,131,6285,77.5925925925926,27.89299561520015,132.44532358895572,380.9323605323477,325.4781618072462,3.1848002538833398,3.547715139492596,24.577973589575933,35.496114218827415,0.5262035699240952,0.7962000634708349,0.886928784873149
2,381.0,274.0,2.0,2.0,148,2529,101.16,25.378226888417558,149.2783118185077,380.7428563189231,274.1774125277024,2.0896601997647584,2.337497566108728,0.0581680569208853,15.34534691807866,0.31240691046061175,1.0448300998823792,1.168748783054364
2,379.0,375.0,4.0,4.0,170,8297,102.4320987654321,34.65346553193434,170.15867335331083,378.7192083666913,374.7946226281085,3.6132547995999866,3.2942014563668973,-0.1776581540467035,37.393715180414915,0.3478847599726279,0.9033136998999967,0.8235503640917243
2,342.0,476.0,3.0,3.0,133,4170,85.10204081632654,24.816259398405435,133.4778894883084,341.82602313939066,476.01706038877745,2.9770578665475074,2.7338366262402243,-0.1655714001396925,25.568762351618755,0.1748113408584258,0.9923526221825024,0.9112788754134081
2,342.0,376.0,3.0,3.0,131,4169,85.08163265306122,25.308574601404406,133.22338281691762,341.7744477658921,375.55434187085166,2.9742019749179867,2.7976159200971,-0.18038853384021955,26.1401708076716,0.4994847128662386,0.9914006583059956,0.9325386400323666
2,341.0,526.0,3.0,3.0,195,6178,126.08163265306122,37.31325569279192,197.89598121140955,340.7009262858611,525.9522663624484,2.7906323242655,2.9265441717560736,0.040756019157380446,25.65710057581362,0.30285902106878193,0.9302107747551666,0.9755147239186912
2,340.0,427.0,3.0,3.0,106,3447,70.34693877551021,20.932886946979558,109.7906096897105,340.2060925186672,426.6526011225447,3.0857261358806416,2.7161826661995305,-19.299640303573476,26.33093160693877,0.403930818715042,1.0285753786268805,0.9053942220665102
2,340.0,326.0,2.5,2.5,136,2392,95.68,21.448953354418016,136.6020892855171,340.0679429642697,325.8135090359394,2.2542661276530667,2.3479724827472106,3.5660524493612984,16.628308030189118,0.19848205478082223,0.9017064510612267,0.9391889930988843
2,339.0,274.0,3.0,3.0,152,4833,98.63265306122449,28.93038363110484,153.9797650628513,338.89487177242523,274.373251060084,2.7830134921645215,2.9896286820014093,1.8452710908237495,26.138606809616732,0.387773513905775,0.9276711640548405,0.9965428940004698
2,302.0,525.0,2.0,2.0,119,2068,82.72,20.26330673902954,120.83936521584953,301.66985460487786,524.8549500868254,2.2347805401775993,2.25059006155982,-0.300564249361444,15.800875473239111,0.36060429730151145,1.1173902700887997,1.12529503077991
2,302.0,377.0,3.5,3.5,117,4898,60.46913580246913,28.586488399351346,120.27494884086404,302.3234944547252,376.70859941538225,2.793946664213746,3.0182712399589535,-5.396620376689797,26.492701699206705,0.43538828986725536,0.7982704754896417,0.8623632114168439
2,301.0,426.0,3.0,3.0,115,3558,72.61224489795919,23.458009664279125,116.19587424442244,300.4689965216352,425.55674847363554,3.124273669999733,2.5920636377004866,30.46563410138064,25.441610599412634,0.6916911230166018,1.0414245566665776,0.8640212125668288
2,300.0,324.0,4.0,4.0,137,6812,84.09876543209876,26.85057184404804,135.4211783015222,300.1989656981797,324.0883114837186,3.3509532768227435,3.8108017359788793,1.8906143051460425,40.11756818990847,0.21768386988637128,0.8377383192056859,0.9527004339947198
2,300.0,277.0,4.0,4.0,157,8015,98.95061728395062,32.489656942801595,162.07896753177394,299.8893071865392,277.1973514615848,3.667854901882456,3.3412797073933027,0.055024131886081254,38.50125203540405,0.2262752711665958,0.916963725470614,0.8353199268483257
2,299.0,477.0,3.0,3.0,194,6227,127.08163265306122,37.22673865387393,198.04894583942396,299.3981294552437,476.8406723701219,2.982983095874334,2.809262740882721,-3.415479628790573,26.32649387171152,0.4288267211534324,0.9943276986247781,0.9364209136275736
3,501.0,423.0,4.0,4.0,146,7081,87.41975308641975,31.961730278696887,149.4704383702039,500.537905892213,423.49508306015235,3.3003059562988066,3.434825284509371,-3.942181676396575,35.61301372451461,0.6772283225775967,0.8250764890747017,0.8587063211273428
3,500.0,376.0,3.0,3.0,210,6550,133.6734693877551,41.851236909086595,214.16026277236676,500.01804380785086,375.56231599908267,2.901748276997696,2.7046855907152594,0.08160632147267473,24.656214253260476,0.4380557768832177,0.9672494256658987,0.9015618635717532
3,500.0,274.0,2.0,2.0,124,2183,87.32,21.49924649842408,127.19948457327963,499.67553028652407,274.2430128937741,2.329350268803149,2.1944452146668945,12.762286247546374,16.058664127405333,0.4053835979706393,1.1646751344015744,1.0972226073334472
3,499.0,524.0,4.0,4.0,177,8602,106.19753086419753,37.329834410471804,179.56670393816563,499.4399035842006,523.7807857469523,3.418234355282742,3.360799706577663,-0.40398822191727674,36.09061960335975,0.49149776411674156,0.8545585888206855,0.8401999266444158
3,499.0,473.0,2.0,2.0,147,2520,100.8,25.16982320160394,148.70770587537467,498.8858834086628,472.71126427535745,2.2522702943266117,2.160366990212001,0.5221210070745187,15.286142869244184,0.3104688633394413,1.1261351471633059,1.0801834951060005
